Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
Nike Mercurial Vapor 16 Academy,TF Low-Top Soccer Shoes,90.0,90,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,9,464
Nike Air Presto x Hello Kitty®,Men's Shoes,119.97,140,14,Blue,University Blue/White/Light Crimson/Black,,20.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,University Blue,6,2,4,310
Nike Tiempo Legend 10 Pro,Turf Low-Top Soccer Shoes,118.97,140,15,Blue,Soar/White,Sustainable Materials,21.03,1,2,2,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Soar,5,4,10,405
Nike Tiempo Legend 10 Pro,Turf Low-Top Soccer Shoes,98.97,140,29,Grey,Metallic Silver/Volt/Black,Sustainable Materials,41.03,1,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,5,4,7,293
Nike Tiempo Legend 10 Pro,Turf Low-Top Soccer Shoes,140.0,140,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,8,960
Nike Tiempo Legend 10 Pro,Turf Low-Top Soccer Shoes,140.0,140,0,Pink,Hot Lava/White,Just In,0.0,0,2,2,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Hot Lava,5,4,6,751
Nike Rival Waffle 6,Road and Cross-Country Racing Shoes,48.97,70,30,Red,Bright Crimson/Black/Vapor Green,,21.03,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Bright Crimson,4,5,8,221
Nike Rival Waffle 6,Road and Cross-Country Racing Shoes,48.97,70,30,Yellow,Volt/Total Orange/Total Orange/Concord,,21.03,1,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,4,5,4,180
Nike GP Challenge Pro Premium,Men's Hard Court Tennis Shoes,91.97,130,29,Grey,Pure Platinum/Hyper Crimson/White/Black,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,5,5,3,460
Nike GP Challenge Pro Premium,Men's Hard Court Tennis Shoes,98.97,140,29,Grey,Phantom/College Grey/Metallic Gold/Metallic Pewter,,41.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,5,5,9,468
Nike Terminator High (Tennessee State),Men's Basketball Shoes,112.97,150,24,Grey,Phantom/White/University Red/Racer Blue,,37.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,5,3,2,400
Nike Terminator High,Men's Shoes,74.97,135,44,Black,Black/Black/Black,,60.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,7,318
Nike Terminator High,Men's Shoes,75.97,125,39,Black,Black/University Red/White,,49.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,7,251
Nike Terminator High,Men's Shoes,81.97,125,34,White,White/Game Royal,,43.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,8,391
Nike Terminator High (Spelman),Men's Basketball Shoes,127.97,150,14,Grey,Light Bone/Phantom/Old Royal/Photo Blue,,22.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Bone,4,3,5,221
Nike Terminator High,Men's Shoes,75.97,125,39,Green,Black Forest/Del Sol/White,,49.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Black Forest,3,2,4,392
NikeCourt Vapor Cage 4 Rafa,Men’s Hard Court Tennis Shoes,136.97,160,14,Black,Black/White/Volt/Metallic Silver,,23.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,5,6,193
NikeCourt Zoom Vapor Cage 4 Rafa,Men’s Hard Court Tennis Shoes,104.97,160,34,White,White/Volt/Geode Teal,,55.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,5,9,497
NikeCourt Zoom Vapor Cage 4 Rafa,Men’s Hard Court Tennis Shoes,112.97,160,29,Blue,Blue Void/Blue Void/Laser Blue,,47.03,1,2,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Blue Void,6,5,6,370
Nike Dunk Low,Men's Shoes,94.97,135,29,Grey,Phantom/Sail/Coconut Milk/Light Bone,,40.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Phantom,3,2,9,332
Nike Dunk Low,Men's Shoes,135.0,135,0,Grey,Metallic Silver/Neutral Grey/Flat Silver/Aegean Storm,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Metallic Silver,3,2,3,544
Jordan One Take 5,Basketball Shoes,85.97,100,14,White,White/Sail/Black/Gym Red,,14.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,421
Jordan One Take 5,Basketball Shoes,85.97,100,14,Black,Black/Anthracite/Sail/Taxi,,14.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,195
Jordan One Take 5,Basketball Shoes,75.97,100,24,Black,Black/Anthracite/Coconut Milk/Cyber,,24.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,282
Jordan One Take 5,Basketball Shoes,100.0,100,0,White,White/Black/Legend Blue,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,6,720
Nike G.T. Cut Academy,Basketball Shoes,61.97,95,34,White,White/Sport Red/Obsidian,,33.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,371
Nike G.T. Cut Academy,Basketball Shoes,66.97,95,29,Green,Sea Glass/Olive Aura/Light Wild Mango/Oil Green,,28.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sea Glass,4,2,10,337
Nike G.T. Cut Academy,Basketball Shoes,95.0,95,0,Black,Black/White,,0.0,0,1,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,722
Nike G.T. Cut Academy,Basketball Shoes,95.0,95,0,Black,Black/Black/Alabaster,Just In,0.0,0,1,3,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,8,731
Nike G.T. Cut Academy,Basketball Shoes,95.0,95,0,White,White/Black/Black,,0.0,0,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,6,665
Nike G.T. Cut Academy,Basketball Shoes,95.0,95,0,Black,Black/University Red/Iron Grey/White,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,779
Nike Free Golf NN,Golf Shoes,71.97,130,44,Blue,Game Royal/Football Grey/White/Deep Royal Blue,Sustainable Materials,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,4,2,1,358
Nike Free Golf NN,Golf Shoes,71.97,130,44,White,Summit White/Phantom/Orange/Black,Sustainable Materials,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,4,2,6,180
Nike Free Golf NN,Golf Shoes,71.97,130,44,Grey,Iron Grey/University Red/Smoke Grey/White,Sustainable Materials,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Iron Grey,4,2,6,310
Nike Free Golf NN,Golf Shoes,91.97,130,29,Black,Black/Cool Grey/Pure Platinum/Infinite Gold,Sustainable Materials,38.03,1,1,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,286
Nike Free Golf NN,Golf Shoes,130.0,130,0,White,White/Pure Platinum/Wolf Grey/Black,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,724
Nike Free Golf NN,Golf Shoes,130.0,130,0,Black,Black/Iron Grey/Volt/White,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,638
Nike Free Golf NN,Golf Shoes,130.0,130,0,White,White/Safety Orange/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,7,557
Nike Free Golf NN,Golf Shoes,130.0,130,0,Green,Light Army/Light Silver/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Light Army,4,2,7,273
Nike Free Golf NN,Golf Shoes,130.0,130,0,Blue,Armory Navy/Black/Glacier Blue,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Armory Navy,4,2,2,72
Nike ACG Lowcate SE,Men's Shoes,66.97,120,44,Black,Black/Hyper Pink/Wolf Grey/Black,,53.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,289
Nike ACG Lowcate,Men's Shoes,79.97,115,30,Grey,Mica Green/Light Bone/Phantom/Rosewood,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Mica Green,3,2,7,319
Nike ACG Lowcate,Shoes,77.97,110,29,Black,Black/Black/Wolf Grey/Cool Grey,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,1,9,225
Nike ACG Lowcate,Men's Shoes,79.97,115,30,Brown,Limestone/Dark Driftwood/Sail/Green Glow,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Limestone,3,2,2,405
Nike Zoom LeBron 2,Men's Shoes,105.97,210,49,White,White/Varsity Crimson/Midnight Navy,,104.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,8,463
Spelman,Nike College Offcourt Slides,25.97,40,35,Black,Black/Old Royal/White,,14.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,1,4,9,267
Morehouse,Nike College Offcourt Slides,25.97,40,35,Black,Black/Deep Cardinal/White,,14.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,1,4,7,301
Nike Attack,Men's Shoes,97.97,130,24,White,Sail/Coconut Milk/Pale Vanilla/Fir,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sail,2,2,8,217
Nike Attack,Men's Shoes,90.97,120,24,White,White/White/Lemon Venom,,29.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,2,9,400
Nike Attack,Men's Shoes,91.97,130,29,White,White/Pure Platinum/Black/Game Royal,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,2,9,205
Nike Attack,Men's Shoes,91.97,130,29,Green,Oil Green/Sail/White/Ironstone,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Oil Green,2,2,8,364
Nike Attack,Men's Shoes,78.97,130,39,White,Sail/Coconut Milk/Pale Vanilla/Taupe Grey,Member Product,51.03,1,1,4,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sail,2,2,9,463
"Nike Alpha Menace 4 Elite ""Travis Kelce""",Football Cleats,154.97,220,29,Black,Black/Sail/Dusty Cactus/Green Strike,,65.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,7,2,9,238
Nike Pegasus 41,Men's Road Running Shoes (Extra Wide),111.97,140,20,Blue,Astronomy Blue/Black/Baltic Blue/Hot Punch,Sustainable Materials,28.03,1,2,4,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Astronomy Blue,3,6,4,422
Nike Pegasus 41,Men's Road Running Shoes (Extra Wide),140.0,140,0,Black,Black/Anthracite/White,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,6,6,955
Nike Pegasus 41,Men's Road Running Shoes (Extra Wide),140.0,140,0,White,White/Pure Platinum/Metallic Silver/White,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,6,7,832
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,84.97,120,29,Grey,Dark Smoke Grey/Black/Photon Dust/Sangria,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Dark Smoke Grey,4,5,1,488
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,96.97,120,19,White,White/Armory Navy/Volt/Denim Turquoise,,23.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,9,416
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,84.97,120,29,White,White/Hyper Royal/Hyper Crimson,,35.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,6,320
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,120.0,120,0,Grey,Light Bone/Summit White/White/Binary Blue,Just In,0.0,0,2,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Bone,4,5,3,967
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,120.0,120,0,Red,University Red/Black/White,Just In,0.0,0,2,3,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,4,5,8,273
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,120.0,120,0,White,White/White/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,5,7,911
Nike GP Challenge Pro,Men's Hard Court Tennis Shoes,120.0,120,0,Black,Black/Black/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,5,9,537
Nike ACG Torre Mid Waterproof,Men's Shoes,120.97,160,24,Grey,Light Pumice/Dark Raisin/Summit White/Black,,39.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Pumice,5,2,6,391
Nike ACG Torre Mid Waterproof,Men's Shoes,112.97,160,29,Red,Team Red/Dusty Cactus/Sail/Pinksicle,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Team Red,5,2,9,352
Nike ACG Torre Mid Waterproof,Men's Shoes,90.97,150,39,Orange,Burnt Sienna/Midnight Navy/Black/Dark Atomic Teal,,59.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Burnt Sienna,5,2,2,493
Nike ACG Torre Mid Waterproof,Men's Shoes,97.97,150,34,Grey,Olive Grey/Off Noir/Varsity Red/Black,,52.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Olive Grey,5,2,7,471
Nike ACG Torre Mid Waterproof,Men's Shoes,112.97,160,29,Brown,Hemp/Sanddrift/Black/Gorge Green,,47.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Hemp,5,2,8,391
Nike ACG Torre Mid Waterproof,Men's Shoes,160.0,160,0,Black,Black/Dark Grey/Sail/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,6,637
Nike ISPA MindBody,Men's Shoes,99.97,180,44,White,White/Total Orange/Light Smoke Grey/Total Orange,,80.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,9,413
Nike ISPA MindBody,Men's Shoes,135.97,180,24,White,White/Summit White/Black,,44.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,7,355
Air Jordan 1 Low G,Golf Shoes,105.97,140,24,White,White/White,,34.03,1,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,2,6,496
Air Jordan 1 Low G,Golf Shoes,127.97,150,14,Grey,Wolf Grey/White/Gum Medium Brown/Iron Grey,,22.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,5,2,4,460
Air Jordan 1 Low G,Golf Shoes,127.97,150,14,White,White/Gum Medium Brown/Pure Platinum,,22.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,2,8,302
Air Jordan 1 Low G,Golf Shoes,127.97,150,14,Black,Black/Gum Medium Brown/White/Anthracite,,22.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,6,373
Air Jordan 1 Low G,Golf Shoes,112.97,150,24,Black,Black/Iron Grey/White/Black,,37.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,9,165
Jordan Max Aura 6,Men's Shoes,91.97,130,29,Black,Black/Anthracite/Black,,38.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,484
Jordan Max Aura 6,Men's Shoes,91.97,130,29,Black,Black/University Blue/White/Black,,38.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,294
Jordan Max Aura 6,Men's Shoes,91.97,130,29,Black,Black/Black/White,,38.03,1,1,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,155
Jordan Max Aura 6,Men's Shoes,91.97,130,29,White,White/Black/Gym Red,,38.03,1,1,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,2,9,377
Jordan Max Aura 6,Men's Shoes,130.0,130,0,Grey,Cool Grey/White,Just In,0.0,0,2,2,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Cool Grey,4,2,10,295
Jordan Max Aura 6,Men's Shoes,130.0,130,0,Red,Varsity Red/White/Clear/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Varsity Red,4,2,9,20
Nike G.T. Cut 2,Women's Basketball Shoes,111.97,170,34,Green,Jade Ice/Black/Mineral/Pale Ivory,,58.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Jade Ice,4,3,6,443
Nike Air Alpha Force 88 x Billie,Men's Shoes,97.97,130,24,White,White/Neutral Grey/Fire Red,Sustainable Materials,32.03,1,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,7,2,9,363
Nike x MMW 005,Men's Slides,142.97,190,24,Yellow,Volt/Black/Volt,,47.03,1,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,4,2,7,300
Nike Free Golf NN,Golf Shoes (Wide),71.97,130,44,White,Summit White/Phantom/Dark Team Red/Black,Sustainable Materials,58.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,4,3,8,224
Nike Free Golf NN,Golf Shoes (Wide),84.97,130,34,White,White/Pure Platinum/Wolf Grey/Black,Sustainable Materials,45.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,3,9,430
